,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,school,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
19,20,0.06289808917197452,0.02945859872611465,0.5119426751592357,0.011146496815286625,0.35668789808917195,MANZONE,ESCUELA SANTA MARIA,51.14285714285714,48.85714285714285,22.222222222222218,24.624624624624623,20.720720720720717,12.912912912912915,11.111111111111109,4.504504504504505,3.903903903903904,19.62025316455696,25.94936708860759,20.88607594936709,14.556962025316455,7.59493670886076,5.69620253164557,5.69620253164557,24.57142857142857,23.42857142857143,20.57142857142857,11.428571428571427,14.285714285714285,3.428571428571429,2.2857142857142856
20,21,0.05998356614626129,0.03368940016433854,0.47082990961380444,0.03204601479046836,0.37140509449465897,MANZONE,ESCUELA SANTA MARIA,47.42857142857143,52.57142857142857,27.810650887573967,20.118343195266274,22.189349112426036,13.905325443786984,6.8047337278106514,6.213017751479289,2.9585798816568047,22.988505747126432,20.114942528735632,24.13793103448276,14.942528735632186,7.471264367816093,7.471264367816093,2.8735632183908044,32.92682926829269,20.1219512195122,20.1219512195122,12.80487804878049,6.097560975609755,4.878048780487805,3.0487804878048776
21,22,0.03462157809983897,0.0249597423510467,0.5450885668276972,0.007246376811594202,0.3663446054750402,MANZONE,ESCUELA SANTA MARIA,48.85714285714285,51.14285714285714,22.7810650887574,23.96449704142012,21.893491124260358,13.905325443786984,9.467455621301776,5.029585798816568,2.9585798816568047,22.02380952380952,23.214285714285715,25.0,14.88095238095238,5.952380952380952,5.357142857142857,3.571428571428571,23.529411764705877,24.705882352941174,18.823529411764707,12.941176470588234,12.941176470588234,4.705882352941177,2.3529411764705883
22,23,0.062449310624493104,0.021086780210867802,0.5709651257096513,0.021897810218978103,0.30656934306569344,MANZONE,ESCUELA SANTA MARIA,53.714285714285715,46.28571428571429,29.793510324483773,17.994100294985248,19.469026548672566,16.519174041297937,8.849557522123892,5.3097345132743365,2.0648967551622417,32.6797385620915,16.33986928104575,18.300653594771237,15.68627450980392,10.45751633986928,4.575163398692809,1.96078431372549,27.41935483870968,19.354838709677423,20.43010752688172,17.20430107526882,7.526881720430107,5.913978494623656,2.1505376344086025
23,24,0.04568106312292359,0.016611295681063124,0.5282392026578073,0.024916943521594685,0.3579734219269103,MANZONE,ESCUELA SANTA MARIA,47.714285714285715,52.28571428571429,21.686746987951807,22.891566265060238,22.289156626506024,13.554216867469881,9.036144578313252,4.819277108433735,5.7228915662650595,22.75449101796407,22.75449101796407,26.34730538922156,12.574850299401195,7.7844311377245505,5.9880239520958085,1.7964071856287425,20.60606060606061,23.03030303030303,18.181818181818183,14.545454545454545,10.303030303030305,3.636363636363636,9.696969696969695
24,25,0.06655574043261231,0.0324459234608985,0.5033277870216306,0.0066555740432612314,0.37188019966722125,MANZONE,ESCUELA SANTA MARIA,46.28571428571429,53.714285714285715,20.60606060606061,26.66666666666667,21.21212121212121,16.363636363636363,8.484848484848486,4.242424242424243,2.4242424242424243,18.823529411764707,25.882352941176478,18.823529411764707,18.235294117647054,10.588235294117649,4.705882352941177,2.9411764705882346,22.5,27.500000000000004,23.75,14.374999999999998,6.25,3.75,1.875
25,26,0.05766062602965403,0.019769357495881382,0.6227347611202636,0.032948929159802305,0.24052718286655683,MANZONE,ESCUELA SANTA MARIA,48.0,52.0,18.639053254437872,21.005917159763317,24.556213017751478,13.905325443786984,8.579881656804734,8.284023668639055,5.029585798816568,20.348837209302324,19.767441860465123,21.51162790697675,18.023255813953487,8.13953488372093,8.13953488372093,4.069767441860465,16.867469879518072,22.289156626506024,27.710843373493976,9.63855421686747,9.036144578313252,8.433734939759036,6.024096385542169
26,27,0.05295138888888888,0.034722222222222224,0.6241319444444444,0.017361111111111112,0.2543402777777778,MANZONE,ESCUELA SANTA MARIA,46.0,54.0,25.29761904761905,25.595238095238088,19.642857142857142,13.095238095238097,11.01190476190476,3.273809523809524,2.083333333333333,25.280898876404496,21.34831460674157,21.910112359550567,12.921348314606742,13.483146067415731,3.9325842696629216,1.1235955056179776,25.31645569620253,30.37974683544304,17.088607594936708,13.291139240506327,8.227848101265822,2.5316455696202533,3.1645569620253164
27,28,0.06795302013422819,0.03859060402684564,0.5125838926174496,0.030201342281879193,0.32969798657718125,MANZONE,ESCUELA SANTA MARIA,51.42857142857142,48.57142857142857,26.586102719033235,24.471299093655592,17.82477341389728,16.012084592145015,6.3444108761329305,5.740181268882174,3.0211480362537766,25.806451612903228,29.677419354838708,17.419354838709676,11.612903225806454,6.451612903225807,4.516129032258063,4.516129032258063,27.27272727272727,19.88636363636364,18.181818181818183,19.88636363636364,6.25,6.8181818181818175,1.7045454545454544
28,29,0.0688321732405259,0.03248259860788863,0.4679040989945863,0.03557617942768755,0.37509667440061867,PILAR,ESCUELA EP N°6/ESB N°18,48.0,52.0,25.149700598802394,21.856287425149702,20.35928143712575,15.868263473053892,6.886227544910179,6.886227544910179,2.9940119760479043,26.190476190476193,22.619047619047624,20.833333333333336,16.071428571428573,6.547619047619048,4.761904761904762,2.976190476190476,24.09638554216868,21.084337349397593,19.87951807228916,15.662650602409641,7.2289156626506035,9.036144578313252,3.0120481927710845
29,30,0.052428681572860444,0.026985350809560524,0.5412490362374711,0.027756360832690823,0.3269082498072475,PILAR,ESCUELA EP N°6/ESB N°18,49.42857142857143,50.57142857142857,24.702380952380953,20.238095238095237,25.29761904761905,11.904761904761903,9.523809523809524,6.25,2.083333333333333,23.03030303030303,16.969696969696972,29.09090909090909,12.12121212121212,12.12121212121212,4.242424242424243,2.4242424242424243,26.315789473684212,23.391812865497073,21.637426900584803,11.695906432748535,7.0175438596491215,8.187134502923977,1.7543859649122806
30,31,0.08185654008438818,0.02109704641350211,0.46160337552742614,0.021940928270042195,0.39071729957805906,PILAR,ESCUELA EP N°6/ESB N°18,49.14285714285714,50.85714285714285,21.02102102102102,24.024024024024023,22.822822822822822,15.615615615615615,7.5075075075075075,5.105105105105106,3.903903903903904,24.24242424242424,23.63636363636364,21.818181818181817,15.757575757575754,6.666666666666668,4.848484848484849,3.0303030303030303,17.857142857142858,24.404761904761905,23.809523809523807,15.476190476190474,8.333333333333332,5.357142857142857,4.761904761904762
31,32,0.07582938388625592,0.013428120063191154,0.5134281200631912,0.020537124802527645,0.3562401263823065,PILAR,ESCUELA EP N°6/ESB N°18,51.14285714285714,48.85714285714285,25.0,24.107142857142854,19.047619047619047,15.476190476190474,8.928571428571429,4.166666666666666,3.273809523809524,24.375,20.0,20.0,17.5,9.375,5.0,3.75,25.568181818181817,27.84090909090909,18.181818181818183,13.636363636363635,8.522727272727273,3.4090909090909087,2.8409090909090913
32,33,0.06831275720164609,0.029629629629629627,0.5497942386831276,0.03374485596707819,0.3037037037037037,PILAR,ESCUELA EP N°6/ESB N°18,53.714285714285715,46.28571428571429,20.42682926829268,23.47560975609756,27.134146341463413,15.24390243902439,6.707317073170732,5.182926829268292,1.829268292682927,20.13888888888889,22.222222222222218,28.472222222222218,17.36111111111111,4.8611111111111125,6.25,0.6944444444444444,20.65217391304348,24.456521739130434,26.08695652173913,13.586956521739127,8.152173913043477,4.3478260869565215,2.717391304347826
33,34,0.0976,0.025599999999999998,0.5136000000000001,0.024,0.324,PILAR,ESCUELA EP N°7,45.714285714285715,54.28571428571429,21.621621621621625,22.52252252252252,24.624624624624623,16.216216216216218,8.708708708708707,3.603603603603604,2.702702702702702,17.51412429378531,25.423728813559322,25.98870056497175,15.819209039548024,9.604519774011301,4.519774011299434,1.1299435028248588,26.282051282051288,19.230769230769234,23.07692307692308,16.666666666666664,7.6923076923076925,2.564102564102564,4.487179487179487
34,35,0.07947019867549668,0.05049668874172185,0.48178807947019875,0.030629139072847682,0.34105960264900664,PILAR,ESCUELA EP N°7,49.714285714285715,50.28571428571429,23.809523809523807,23.214285714285715,23.809523809523807,11.904761904761903,9.523809523809524,5.952380952380952,1.7857142857142856,23.170731707317074,21.951219512195124,23.170731707317074,15.24390243902439,9.146341463414632,5.487804878048781,1.829268292682927,24.41860465116279,24.41860465116279,24.41860465116279,8.720930232558139,9.883720930232558,6.395348837209302,1.7441860465116281
35,36,0.08229813664596274,0.043478260869565216,0.5093167701863354,0.013975155279503104,0.3253105590062112,PILAR,ESCUELA EP N°7,48.85714285714285,51.14285714285714,19.76401179941003,19.469026548672566,25.073746312684364,13.274336283185846,11.209439528023598,6.489675516224189,4.71976401179941,18.128654970760234,16.95906432748538,25.146198830409354,16.374269005847953,11.695906432748535,7.602339181286548,4.093567251461988,21.428571428571427,22.02380952380952,25.0,10.119047619047619,10.714285714285714,5.357142857142857,5.357142857142857
36,37,0.05886909372579395,0.025561580170410533,0.5491866769945778,0.014717273431448491,0.34004647560030987,PILAR,ESCUELA EP N°7,47.14285714285714,52.85714285714286,22.123893805309734,25.958702064896755,20.648967551622423,12.684365781710913,9.144542772861355,6.784660766961652,2.6548672566371683,19.540229885057467,28.73563218390805,19.540229885057467,13.218390804597702,9.770114942528737,5.747126436781608,3.4482758620689653,24.84848484848485,23.03030303030303,21.818181818181817,12.12121212121212,8.484848484848486,7.878787878787877,1.818181818181818
37,38,0.08404009252120277,0.03238242097147263,0.525828835774865,0.016962220508866616,0.30763299922899,PILAR,ESCUELA EP N°7,44.85714285714285,55.14285714285714,23.372781065088763,22.7810650887574,18.93491124260355,15.976331360946743,11.538461538461537,4.142011834319527,3.2544378698224854,21.546961325966848,20.441988950276247,22.099447513812155,17.12707182320442,11.049723756906078,4.972375690607736,2.7624309392265194,25.477707006369428,25.477707006369428,15.286624203821654,14.64968152866242,12.101910828025478,3.1847133757961785,3.8216560509554136
38,39,0.04854368932038835,0.037216828478964396,0.604368932038835,0.01699029126213592,0.2758899676375404,PILAR,ESCUELA EP N°7,47.42857142857143,52.57142857142857,26.060606060606066,19.090909090909093,20.60606060606061,17.272727272727273,10.0,4.242424242424243,2.727272727272727,24.404761904761905,19.047619047619047,20.833333333333336,20.833333333333336,10.119047619047619,2.976190476190476,1.7857142857142856,27.777777777777782,19.1358024691358,20.37037037037037,13.580246913580249,9.876543209876543,5.5555555555555545,3.7037037037037033
39,40,0.06050129645635264,0.02852203975799482,0.5410544511668107,0.031114952463267075,0.32497839239412274,PILAR,ESCUELA EP N°7,48.57142857142857,51.42857142857142,22.054380664652566,22.054380664652566,23.262839879154075,13.595166163141995,11.178247734138973,3.625377643504532,4.229607250755286,22.02380952380952,19.642857142857142,26.190476190476193,11.904761904761903,12.5,4.761904761904762,2.976190476190476,22.085889570552148,24.539877300613494,20.24539877300613,15.337423312883436,9.8159509202454,2.4539877300613497,5.521472392638037
40,41,0.06229508196721312,0.02622950819672131,0.5262295081967213,0.02868852459016394,0.3426229508196721,PILAR,ESCUELA EP N°7,50.0,50.0,23.05389221556886,27.24550898203593,19.760479041916167,12.874251497005988,8.682634730538922,5.089820359281437,3.293413173652695,22.981366459627328,31.677018633540374,16.770186335403732,16.770186335403732,6.211180124223603,2.4844720496894412,3.1055900621118013,23.121387283236995,23.121387283236995,22.543352601156073,9.248554913294797,10.982658959537574,7.514450867052022,3.4682080924855487
41,42,0.0665646518745218,0.019127773527161437,0.6074980872226472,0.013771996939556237,0.27850038255547055,PILAR,ESCUELA EP N°7,48.0,52.0,23.391812865497073,23.684210526315788,20.175438596491226,15.497076023391811,9.35672514619883,4.970760233918129,2.9239766081871337,25.142857142857146,24.0,17.142857142857142,17.714285714285708,7.428571428571429,6.857142857142858,1.7142857142857144,21.556886227544908,23.353293413173645,23.353293413173645,13.17365269461078,11.377245508982035,2.9940119760479043,4.1916167664670665
42,43,0.07039864291772688,0.016963528413910092,0.5445292620865141,0.017811704834605598,0.33502968617472434,PILAR,ESCUELA EP N°7,53.42857142857142,46.57142857142857,23.214285714285715,21.72619047619048,17.857142857142858,18.154761904761905,8.928571428571429,6.25,3.8690476190476186,24.66666666666667,22.0,15.333333333333332,19.33333333333333,10.666666666666668,5.333333333333334,2.666666666666667,22.04301075268817,21.505376344086017,19.892473118279568,17.20430107526882,7.526881720430107,6.989247311827956,4.838709677419356
43,44,0.04467353951890035,0.02147766323024055,0.5197594501718212,0.029209621993127148,0.35652920962199314,PILAR,INSTITUTO VERBO DIVINO,50.57142857142857,49.42857142857143,20.543806646525677,21.752265861027194,22.054380664652566,16.91842900302115,8.157099697885197,6.3444108761329305,4.229607250755286,17.834394904458602,18.471337579617835,23.56687898089172,21.019108280254773,8.280254777070063,7.0063694267515935,3.8216560509554136,22.988505747126432,24.71264367816092,20.689655172413797,13.218390804597702,8.045977011494253,5.747126436781608,4.597701149425287
44,45,0.04901185770750988,0.03636363636363636,0.5810276679841897,0.006324110671936759,0.31936758893280637,PILAR,INSTITUTO VERBO DIVINO,45.42857142857143,54.57142857142857,25.15151515151515,24.54545454545455,19.090909090909093,11.515151515151516,9.393939393939393,7.878787878787877,2.4242424242424243,28.57142857142857,24.0,22.857142857142854,10.857142857142858,7.428571428571429,4.571428571428571,1.7142857142857144,21.29032258064516,25.161290322580644,14.838709677419354,12.258064516129034,11.612903225806454,11.612903225806454,3.2258064516129035
45,46,0.04746835443037975,0.041930379746835444,0.5126582278481013,0.03401898734177215,0.34177215189873417,PILAR,INSTITUTO VERBO DIVINO,50.0,50.0,21.13095238095238,25.595238095238088,21.428571428571427,10.119047619047619,10.416666666666668,7.142857142857142,4.166666666666666,21.47239263803681,23.926380368098158,20.24539877300613,9.8159509202454,11.65644171779141,8.588957055214724,4.294478527607362,20.809248554913296,27.167630057803464,22.543352601156073,10.404624277456648,9.248554913294797,5.780346820809249,4.0462427745664735
46,47,0.08259109311740889,0.04129554655870445,0.5076923076923077,0.025910931174089068,0.3198380566801619,PILAR,INSTITUTO VERBO DIVINO,45.714285714285715,54.28571428571429,21.407624633431087,24.046920821114373,19.354838709677423,13.489736070381232,11.436950146627565,6.451612903225807,3.812316715542522,20.87912087912088,22.52747252747253,20.32967032967033,14.285714285714285,12.637362637362635,6.043956043956044,3.296703296703297,22.0125786163522,25.786163522012576,18.238993710691823,12.578616352201259,10.062893081761008,6.918238993710692,4.402515723270441
47,48,0.03076923076923077,0.029914529914529912,0.5692307692307692,0.013675213675213675,0.3205128205128205,PILAR,INSTITUTO VERBO DIVINO,53.714285714285715,46.28571428571429,28.402366863905325,20.118343195266274,18.639053254437872,12.1301775147929,10.946745562130179,6.8047337278106514,2.9585798816568047,26.97368421052632,17.763157894736842,23.684210526315788,9.868421052631579,11.842105263157894,6.578947368421053,3.2894736842105265,29.56989247311828,22.04301075268817,14.516129032258064,13.978494623655912,10.21505376344086,6.989247311827956,2.6881720430107525
48,49,0.07755102040816327,0.07510204081632653,0.37714285714285717,0.026938775510204082,0.4057142857142857,PILAR,INSTITUTO VERBO DIVINO,50.0,50.0,27.24550898203593,20.05988023952096,16.766467065868262,16.46706586826347,11.377245508982035,4.790419161676646,3.293413173652695,25.465838509316768,19.254658385093173,15.527950310559005,16.770186335403732,14.285714285714285,4.9689440993788825,3.7267080745341614,28.901734104046245,20.809248554913296,17.91907514450867,16.184971098265898,8.670520231213873,4.624277456647398,2.8901734104046244
49,50,0.0351027397260274,0.05051369863013699,0.6224315068493151,0.00684931506849315,0.2594178082191781,PILAR,INSTITUTO VERBO DIVINO,49.714285714285715,50.28571428571429,23.219814241486066,23.529411764705877,21.671826625387002,14.860681114551086,6.811145510835912,7.4303405572755405,2.476780185758514,20.51282051282051,25.0,17.94871794871795,17.307692307692307,5.769230769230768,9.615384615384617,3.8461538461538463,25.748502994011968,22.15568862275449,25.149700598802394,12.574850299401195,7.7844311377245505,5.389221556886229,1.1976047904191618
50,51,0.018444266238973536,0.023255813953488372,0.5982357658380112,0.02165196471531676,0.3143544506816359,PILAR,INSTITUTO VERBO DIVINO,50.57142857142857,49.42857142857143,22.356495468277945,21.148036253776432,21.148036253776432,15.105740181268883,11.178247734138973,4.833836858006042,4.229607250755286,21.25,17.5,24.375,20.625,8.125,5.0,3.125,23.391812865497073,24.561403508771928,18.128654970760234,9.941520467836256,14.035087719298243,4.678362573099415,5.263157894736842
51,52,0.03377847604084839,0.04556166535742341,0.5789473684210527,0.018067556952081697,0.29536527886881386,PILAR,INSTITUTO VERBO DIVINO,45.42857142857143,54.57142857142857,25.21994134897361,23.75366568914956,21.994134897360702,11.730205278592374,8.797653958944284,4.6920821114369495,3.812316715542522,22.950819672131143,22.404371584699454,25.683060109289613,9.836065573770492,10.382513661202186,4.371584699453551,4.371584699453551,27.848101265822788,25.31645569620253,17.721518987341767,13.924050632911394,6.962025316455697,5.063291139240507,3.1645569620253164
52,53,0.0726978998384491,0.036348949919224556,0.5815831987075929,0.025848142164781908,0.26252019386106623,PILAR,INSTITUTO VERBO DIVINO,47.42857142857143,52.57142857142857,27.544910179640716,23.353293413173645,20.65868263473054,14.071856287425149,7.185628742514971,3.293413173652695,3.892215568862276,28.488372093023248,22.67441860465116,22.09302325581395,11.046511627906975,6.9767441860465125,4.069767441860465,4.651162790697675,26.543209876543212,24.074074074074073,19.1358024691358,17.28395061728395,7.4074074074074066,2.469135802469136,3.08641975308642
53,54,0.043513295729250605,0.0346494762288477,0.5680902497985496,0.0169218372280419,0.3247381144238517,MANZONE,ESCUELA EP N°40,46.28571428571429,53.714285714285715,19.033232628398792,25.6797583081571,19.939577039274926,12.990936555891237,12.68882175226586,5.4380664652567985,4.229607250755286,14.534883720930235,28.488372093023248,20.930232558139533,15.116279069767439,11.627906976744184,5.813953488372092,3.4883720930232562,23.89937106918239,22.641509433962263,18.867924528301888,10.691823899371071,13.836477987421384,5.031446540880504,5.031446540880504
54,55,0.08865814696485623,0.019169329073482427,0.4624600638977636,0.02156549520766773,0.371405750798722,MANZONE,ESCUELA EP N°40,50.85714285714285,49.14285714285714,25.748502994011968,22.15568862275449,18.263473053892213,18.562874251497004,9.580838323353293,3.293413173652695,2.395209580838324,26.41509433962264,19.49685534591195,22.0125786163522,16.9811320754717,9.433962264150944,4.402515723270441,1.257861635220126,25.142857142857146,24.57142857142857,14.857142857142858,20.0,9.714285714285714,2.2857142857142856,3.428571428571429
55,56,0.05661820964039786,0.02218821729150727,0.5929609793420045,0.013771996939556237,0.29839326702371843,MANZONE,ESCUELA EP N°40,53.42857142857142,46.57142857142857,23.167155425219942,23.75366568914956,22.287390029325515,15.542521994134898,6.744868035190616,6.158357771260997,2.3460410557184748,17.419354838709676,29.677419354838708,20.645161290322577,16.7741935483871,7.096774193548387,5.161290322580644,3.2258064516129035,27.956989247311824,18.817204301075265,23.655913978494624,14.516129032258064,6.451612903225807,6.989247311827956,1.6129032258064515
56,57,0.07219917012448133,0.04564315352697095,0.5219917012448133,0.016597510373443983,0.31867219917012446,MANZONE,ESCUELA EP N°40,54.28571428571429,45.714285714285715,22.64705882352941,19.705882352941178,23.529411764705877,15.588235294117649,8.529411764705884,5.5882352941176485,4.411764705882354,26.315789473684212,21.71052631578948,24.342105263157894,10.526315789473683,9.210526315789473,5.263157894736842,2.631578947368421,19.680851063829788,18.085106382978726,22.872340425531913,19.680851063829788,7.978723404255319,5.851063829787233,5.851063829787233
57,58,0.08226415094339623,0.0060377358490566035,0.48528301886792446,0.031698113207547174,0.3728301886792453,MANZONE,ESCUELA EP N°40,49.14285714285714,50.85714285714285,22.360248447204967,23.291925465838514,23.291925465838514,13.354037267080743,9.937888198757765,4.658385093167702,3.1055900621118013,22.58064516129032,25.161290322580644,20.645161290322577,14.193548387096774,12.903225806451614,1.2903225806451613,3.2258064516129035,22.15568862275449,21.556886227544908,25.748502994011968,12.574850299401195,7.185628742514971,7.7844311377245505,2.9940119760479043
58,59,0.04280821917808219,0.032534246575342464,0.5625,0.02482876712328767,0.3167808219178082,MANZONE,ESCUELA EP N°40,50.57142857142857,49.42857142857143,24.26900584795321,25.146198830409354,20.76023391812865,14.035087719298243,5.847953216374267,6.432748538011697,3.5087719298245608,26.506024096385545,25.30120481927711,20.48192771084337,15.06024096385542,4.216867469879518,4.819277108433735,3.6144578313253017,22.15909090909091,25.0,21.022727272727273,13.068181818181818,7.386363636363638,7.954545454545454,3.4090909090909087
59,60,0.05905511811023622,0.02283464566929134,0.6385826771653543,0.025984251968503937,0.231496062992126,MANZONE,ESCUELA EP N°40,50.57142857142857,49.42857142857143,24.251497005988025,24.850299401197606,19.46107784431138,12.275449101796406,10.179640718562874,7.48502994011976,1.497005988023952,28.75,23.75,18.75,12.5,8.125,8.125,0.0,20.114942528735632,25.86206896551724,20.114942528735632,12.06896551724138,12.06896551724138,6.896551724137932,2.8735632183908044
60,61,0.06112054329371817,0.053480475382003394,0.5568760611205432,0.02461799660441426,0.2826825127334465,MANZONE,ESCUELA EP N°40,49.714285714285715,50.28571428571429,26.506024096385545,27.710843373493976,16.566265060240966,12.048192771084338,10.542168674698797,3.6144578313253017,3.0120481927710845,27.95031055900621,28.57142857142857,16.149068322981368,9.937888198757765,10.559006211180122,3.7267080745341614,3.1055900621118013,25.146198830409354,26.900584795321635,16.95906432748538,14.035087719298243,10.526315789473683,3.5087719298245608,2.9239766081871337
61,62,0.03669724770642202,0.0389908256880734,0.5474006116207951,0.02217125382262997,0.33562691131498473,MANZONE,ESCUELA EP N°40,51.42857142857142,48.57142857142857,22.822822822822822,21.02102102102102,17.71771771771772,17.117117117117118,10.210210210210212,5.7057057057057055,5.405405405405406,21.656050955414013,22.29299363057325,19.745222929936308,14.64968152866242,12.101910828025478,4.4585987261146505,5.095541401273887,23.863636363636363,19.88636363636364,15.909090909090908,19.318181818181817,8.522727272727273,6.8181818181818175,5.6818181818181825
62,63,0.049418604651162795,0.029069767441860468,0.5726744186046512,0.01744186046511628,0.3125,MANZONE,ESCUELA EP N°40,54.01069518716579,45.98930481283423,20.555555555555557,22.777777777777782,25.0,17.22222222222222,5.5555555555555545,5.0,3.888888888888889,20.73170731707317,23.170731707317074,26.82926829268293,20.73170731707317,2.4390243902439024,3.658536585365853,2.4390243902439024,20.40816326530612,22.448979591836732,23.469387755102037,14.285714285714285,8.16326530612245,6.1224489795918355,5.1020408163265305
63,64,0.06624605678233439,0.022082018927444796,0.4424290220820189,0.03706624605678233,0.4045741324921136,PILAR,ESCUELA EP N°18,50.28571428571429,49.714285714285715,16.138328530259365,21.32564841498559,19.596541786743515,13.544668587896252,13.544668587896252,11.52737752161383,4.322766570605188,10.982658959537574,19.07514450867052,23.69942196531792,13.872832369942195,13.294797687861273,13.294797687861273,5.780346820809249,21.26436781609195,23.5632183908046,15.517241379310345,13.218390804597702,13.79310344827586,9.770114942528737,2.8735632183908044
64,65,0.07643312101910828,0.042993630573248405,0.45700636942675155,0.011942675159235668,0.37898089171974525,PILAR,ESCUELA EP N°18,54.28571428571429,45.714285714285715,17.543859649122805,20.76023391812865,22.807017543859647,16.666666666666664,10.23391812865497,7.894736842105262,4.093567251461988,12.82051282051282,19.871794871794872,26.282051282051288,17.94871794871795,8.333333333333332,9.615384615384617,5.128205128205128,21.505376344086017,21.505376344086017,19.892473118279568,15.591397849462366,11.827956989247312,6.451612903225807,3.2258064516129035
65,66,0.0836038961038961,0.03977272727272727,0.42694805194805197,0.015422077922077924,0.41477272727272724,PILAR,ESCUELA EP N°18,46.28571428571429,53.714285714285715,17.101449275362317,22.318840579710145,18.84057971014493,12.46376811594203,13.623188405797103,7.246376811594202,8.405797101449275,16.756756756756758,20.0,18.918918918918923,13.513513513513516,12.972972972972975,6.486486486486488,11.35135135135135,17.5,25.0,18.75,11.25,14.374999999999998,8.125,5.0
66,67,0.09076682316118935,0.0297339593114241,0.39514866979655716,0.027386541471048513,0.4123630672926448,PILAR,ESCUELA EP N°18,50.28571428571429,49.714285714285715,16.091954022988507,18.103448275862068,24.13793103448276,14.6551724137931,12.35632183908046,7.471264367816093,7.183908045977012,16.184971098265898,17.341040462427745,24.855491329479772,13.294797687861273,12.13872832369942,6.9364161849710975,9.248554913294797,16.0,18.857142857142858,23.42857142857143,16.0,12.571428571428573,8.0,5.1428571428571415
67,68,0.08695652173913043,0.02329192546583851,0.42003105590062106,0.02406832298136646,0.4130434782608695,PILAR,ESCUELA EP N°18,50.57142857142857,49.42857142857143,19.596541786743515,21.32564841498559,18.443804034582133,13.544668587896252,12.96829971181556,9.221902017291066,4.899135446685879,18.6046511627907,22.09302325581395,15.69767441860465,13.953488372093025,14.534883720930235,8.720930232558139,6.395348837209302,20.57142857142857,20.57142857142857,21.142857142857142,13.142857142857142,11.428571428571427,9.714285714285714,3.428571428571429
68,69,0.09090909090909091,0.059288537549407105,0.41264822134387347,0.016600790513833993,0.3715415019762846,PILAR,ESCUELA EP N°18,51.42857142857142,48.57142857142857,17.52873563218391,19.540229885057467,20.402298850574716,15.229885057471266,12.643678160919542,9.482758620689657,5.172413793103448,18.823529411764707,19.411764705882355,22.35294117647059,14.117647058823529,11.176470588235297,7.0588235294117645,7.0588235294117645,16.292134831460675,19.662921348314608,18.539325842696627,16.292134831460675,14.044943820224722,11.797752808988767,3.3707865168539324
69,70,0.09556057185854025,0.042136945071482315,0.3438675696012039,0.017306245297215948,0.472535741158766,PILAR,ESCUELA EP N°18,46.0,54.0,14.121037463976945,20.172910662824208,21.32564841498559,17.579250720461097,11.52737752161383,9.221902017291066,6.051873198847263,16.042780748663098,12.834224598930485,22.459893048128343,18.71657754010695,11.764705882352938,10.16042780748663,8.021390374331549,11.875,28.75,20.0,16.25,11.25,8.125,3.75
70,71,0.054878048780487805,0.022103658536585365,0.36432926829268286,0.01448170731707317,0.5022865853658536,PILAR,ESCUELA EP N°18,52.57142857142857,47.42857142857143,13.294797687861273,20.520231213872837,21.965317919075147,11.271676300578036,11.84971098265896,13.294797687861273,7.803468208092487,12.269938650306747,20.858895705521476,20.24539877300613,12.883435582822086,11.65644171779141,11.65644171779141,10.429447852760736,14.207650273224044,20.21857923497268,23.497267759562842,9.836065573770492,12.021857923497267,14.754098360655734,5.464480874316941
71,72,0.08015267175572519,0.030534351145038167,0.45038167938931295,0.013740458015267175,0.3900763358778626,PILAR,INSTITUTO MOD. PILAR(EP Y ES),50.57142857142857,49.42857142857143,14.121037463976945,25.93659942363112,17.86743515850144,12.96829971181556,11.23919308357349,11.52737752161383,6.340057636887607,15.116279069767439,25.0,18.6046511627907,12.209302325581396,9.30232558139535,11.627906976744184,8.13953488372093,13.142857142857142,26.857142857142854,17.142857142857142,13.714285714285715,13.142857142857142,11.428571428571427,4.571428571428571
72,73,0.09650455927051671,0.023556231003039513,0.42629179331306993,0.007598784194528876,0.4247720364741641,PILAR,INSTITUTO MOD. PILAR(EP Y ES),49.714285714285715,50.28571428571429,17.24137931034483,19.540229885057467,18.39080459770115,15.229885057471266,12.93103448275862,12.35632183908046,4.310344827586206,16.477272727272727,15.909090909090908,21.59090909090909,16.477272727272727,10.795454545454543,12.5,6.25,18.023255813953487,23.255813953488367,15.116279069767439,13.953488372093025,15.116279069767439,12.209302325581396,2.3255813953488373
73,74,0.07932692307692309,0.052884615384615384,0.37580128205128205,0.016025641025641024,0.4407051282051282,PILAR,INSTITUTO MOD. PILAR(EP Y ES),52.85714285714286,47.14285714285714,16.379310344827587,19.82758620689655,18.96551724137931,14.367816091954026,12.643678160919542,9.195402298850574,8.620689655172415,15.853658536585364,16.463414634146346,12.80487804878049,16.463414634146346,15.24390243902439,10.365853658536585,12.80487804878049,16.847826086956523,22.82608695652174,24.456521739130434,12.5,10.326086956521738,8.152173913043477,4.891304347826087
