,mesa,1PAIS,CAMBIEMOS BUENOS AIRES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,SUMEMOS PILAR,UNIDAD CIUDADANA,1PAIS cant,CAMBIEMOS BUENOS AIRES cant,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES cant,FRENTE JUSTICIALISTA cant,SUMEMOS PILAR cant,UNIDAD CIUDADANA cant,localidad,school,18-25,25-35,35-45,45-55,55-65,65-75,>75
411,416,0.11538461538461539,0.4653846153846154,0.04230769230769231,0.03461538461538462,0.015384615384615385,0.3269230769230769,30,121,11,9,4,85,Del Viso,INSTITUTO FEDERICO DICKENS,24.26900584795321,21.052631578947366,17.543859649122805,16.374269005847953,12.865497076023393,4.385964912280701,3.5087719298245608
412,417,0.13178294573643412,0.3643410852713178,0.04263565891472868,0.06589147286821706,0.015503875968992248,0.3798449612403101,34,94,11,17,4,98,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,21.929824561403507,24.853801169590646,16.666666666666664,15.789473684210524,11.988304093567253,5.847953216374267,2.9239766081871337
413,418,0.07518796992481203,0.5263157894736842,0.045112781954887216,0.05263157894736842,0.015037593984962405,0.2857142857142857,20,140,12,14,4,76,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,19.822485207100588,21.893491124260358,19.230769230769234,21.893491124260358,7.988165680473371,6.8047337278106514,2.366863905325444
414,419,0.11328125,0.44921875,0.0390625,0.015625,0.02734375,0.35546875,29,115,10,4,7,91,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,25.07288629737609,20.40816326530612,16.3265306122449,18.658892128279888,11.661807580174925,4.956268221574344,2.915451895043732
415,420,0.09642857142857143,0.4785714285714286,0.04285714285714286,0.060714285714285714,0.007142857142857143,0.3142857142857143,27,134,12,17,2,88,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,23.214285714285715,23.809523809523807,20.535714285714285,17.857142857142858,6.845238095238097,5.059523809523808,2.6785714285714284
416,421,0.0946969696969697,0.42424242424242425,0.026515151515151516,0.041666666666666664,0.011363636363636364,0.4015151515151515,25,112,7,11,3,106,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,22.965116279069772,20.930232558139533,20.63953488372093,14.825581395348838,11.046511627906975,6.104651162790698,3.4883720930232562
417,422,0.11231884057971014,0.42028985507246375,0.04710144927536232,0.050724637681159424,0.0036231884057971015,0.36594202898550726,31,116,13,14,1,101,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,23.939393939393934,20.0,23.33333333333333,15.151515151515152,6.666666666666668,7.272727272727272,3.636363636363636
418,423,0.12121212121212122,0.4166666666666667,0.022727272727272728,0.06439393939393939,0.022727272727272728,0.3522727272727273,32,110,6,17,6,93,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,25.519287833827892,22.848664688427302,19.28783382789317,18.100890207715132,8.30860534124629,3.8575667655786345,2.0771513353115725
419,424,0.07633587786259542,0.5229007633587787,0.019083969465648856,0.03435114503816794,0.015267175572519083,0.3320610687022901,20,137,5,9,4,87,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,27.544910179640716,20.05988023952096,15.868263473053892,19.46107784431138,9.580838323353293,5.389221556886229,2.0958083832335332
420,425,0.11428571428571428,0.43673469387755104,0.036734693877551024,0.02040816326530612,0.0163265306122449,0.37551020408163266,28,107,9,5,4,92,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,22.318840579710145,24.63768115942029,18.84057971014493,13.91304347826087,8.985507246376812,6.666666666666668,4.63768115942029
421,426,0.08823529411764706,0.5551470588235294,0.05514705882352941,0.029411764705882353,0.01838235294117647,0.2536764705882353,24,151,15,8,5,69,Del Viso,ESCUELA EP N°2/ES N°29 ANEXO,24.47761194029851,18.507462686567163,16.119402985074625,19.402985074626862,11.940298507462686,6.865671641791044,2.686567164179104
422,427,0.08108108108108109,0.5598455598455598,0.04247104247104247,0.05019305019305019,0.015444015444015444,0.25096525096525096,21,145,11,13,4,65,Del Viso,COLEGIO ARGENTINO BILINGUE,21.621621621621625,21.32132132132132,20.420420420420424,18.618618618618623,11.111111111111109,4.2042042042042045,2.702702702702702
423,428,0.08661417322834646,0.5354330708661418,0.05905511811023622,0.015748031496062992,0.007874015748031496,0.2952755905511811,22,136,15,4,2,75,Del Viso,COLEGIO ARGENTINO BILINGUE,26.900584795321635,17.543859649122805,19.298245614035086,14.912280701754383,11.695906432748535,5.263157894736842,4.385964912280701
424,429,0.11808118081180811,0.4833948339483395,0.06273062730627306,0.014760147601476014,0.01107011070110701,0.30996309963099633,32,131,17,4,3,84,Del Viso,COLEGIO ARGENTINO BILINGUE,23.70820668693009,21.27659574468085,21.580547112462007,16.413373860182368,9.726443768996962,5.47112462006079,1.8237082066869301
425,430,0.1320754716981132,0.35094339622641507,0.06415094339622641,0.03773584905660377,0.01509433962264151,0.4,35,93,17,10,4,106,Del Viso,COLEGIO ARGENTINO BILINGUE,28.695652173913047,22.318840579710145,19.130434782608692,13.623188405797103,8.115942028985506,5.797101449275362,2.318840579710145
426,431,0.10588235294117647,0.49019607843137253,0.06666666666666667,0.047058823529411764,0.03137254901960784,0.25882352941176473,27,125,17,12,8,66,Del Viso,COLEGIO ARGENTINO BILINGUE,19.941348973607038,24.046920821114373,17.008797653958947,19.941348973607038,8.797653958944284,6.744868035190616,3.5190615835777126
427,432,0.10546875,0.4140625,0.0703125,0.04296875,0.01171875,0.35546875,27,106,18,11,3,91,Del Viso,COLEGIO ARGENTINO BILINGUE,24.778761061946906,19.76401179941003,22.123893805309734,13.86430678466077,10.324483775811212,5.604719764011799,3.5398230088495577
428,433,0.1124031007751938,0.4186046511627907,0.031007751937984496,0.046511627906976744,0.011627906976744186,0.3798449612403101,29,108,8,12,3,98,Del Viso,COLEGIO ARGENTINO BILINGUE,25.892857142857146,20.833333333333336,17.559523809523807,16.071428571428573,10.119047619047619,7.440476190476191,2.083333333333333
429,434,0.07604562737642585,0.376425855513308,0.049429657794676805,0.04182509505703422,0.030418250950570342,0.42585551330798477,20,99,13,11,8,112,Del Viso,ESCUELA EP N°28,20.294117647058822,26.764705882352942,19.11764705882353,16.76470588235294,11.764705882352938,3.5294117647058822,1.7647058823529411
430,435,0.10204081632653061,0.42857142857142855,0.036734693877551024,0.024489795918367346,0.0,0.40816326530612246,25,105,9,6,0,100,Del Viso,ESCUELA EP N°28,23.372781065088763,23.07692307692308,19.526627218934916,15.976331360946743,8.579881656804734,5.325443786982249,4.142011834319527
431,436,0.10852713178294573,0.49224806201550386,0.01937984496124031,0.03875968992248062,0.003875968992248062,0.3372093023255814,28,127,5,10,1,87,Del Viso,ESCUELA EP N°28,21.53392330383481,26.843657817109147,17.10914454277286,16.814159292035402,7.9646017699115035,7.374631268436577,2.359882005899705
432,437,0.08270676691729323,0.462406015037594,0.04887218045112782,0.06015037593984962,0.03383458646616541,0.31203007518796994,22,123,13,16,9,83,Del Viso,ESCUELA EP N°28,20.76023391812865,25.730994152046787,18.128654970760234,13.450292397660814,13.157894736842106,6.140350877192982,2.631578947368421
433,438,0.08433734939759036,0.4497991967871486,0.03614457831325301,0.0321285140562249,0.024096385542168676,0.37349397590361444,21,112,9,8,6,93,Del Viso,ESCUELA EP N°28,27.002967359050444,24.33234421364985,18.100890207715132,12.462908011869436,9.792284866468842,5.044510385756675,3.2640949554896146
434,439,0.10931174089068826,0.3562753036437247,0.05263157894736842,0.05263157894736842,0.012145748987854251,0.41700404858299595,27,88,13,13,3,103,Del Viso,ESCUELA EP N°28,23.768115942028984,20.869565217391305,18.26086956521739,15.65217391304348,12.753623188405795,4.9275362318840585,3.7681159420289863
435,440,0.10294117647058823,0.4264705882352941,0.05514705882352941,0.03308823529411765,0.03676470588235294,0.34558823529411764,28,116,15,9,10,94,Del Viso,ESCUELA EP N°28,22.848664688427302,26.11275964391692,20.77151335311573,16.320474777448073,8.902077151335313,3.560830860534125,1.4836795252225519
436,441,0.08208955223880597,0.35447761194029853,0.033582089552238806,0.06716417910447761,0.014925373134328358,0.44776119402985076,22,95,9,18,4,120,Del Viso,ESCUELA EP N°28,26.900584795321635,22.807017543859647,17.543859649122805,14.035087719298243,10.526315789473683,6.432748538011697,1.7543859649122806
437,442,0.12686567164179105,0.4291044776119403,0.033582089552238806,0.06716417910447761,0.018656716417910446,0.3246268656716418,34,115,9,18,5,87,Del Viso,ESCUELA EP N°28,18.823529411764707,28.529411764705877,22.058823529411764,10.882352941176471,10.882352941176471,5.294117647058823,3.5294117647058822
438,443,0.10727969348659004,0.42911877394636017,0.034482758620689655,0.03065134099616858,0.019157088122605363,0.3793103448275862,28,112,9,8,5,99,Del Viso,COLEGIO BEDE,28.486646884273,24.62908011869436,19.28783382789317,13.056379821958457,9.495548961424332,2.9673590504451037,2.0771513353115725
439,444,0.10931174089068826,0.4898785425101215,0.05668016194331984,0.008097165991902834,0.016194331983805668,0.31983805668016196,27,121,14,2,4,79,Del Viso,COLEGIO BEDE,21.994134897360702,23.167155425219942,19.64809384164223,14.369501466275661,9.384164222873899,8.21114369501466,3.2258064516129035
440,445,0.10037174721189591,0.44609665427509293,0.03717472118959108,0.03345724907063197,0.026022304832713755,0.35687732342007433,27,120,10,9,7,96,Del Viso,COLEGIO BEDE,21.865889212827987,20.99125364431487,17.20116618075802,15.451895043731778,13.119533527696793,6.1224489795918355,5.247813411078718
441,446,0.09848484848484848,0.4053030303030303,0.03787878787878788,0.041666666666666664,0.022727272727272728,0.3939393939393939,26,107,10,11,6,104,Del Viso,COLEGIO BEDE,27.43362831858407,21.53392330383481,22.713864306784657,13.569321533923304,8.849557522123892,3.2448377581120944,2.6548672566371683
442,447,0.0796812749003984,0.30278884462151395,0.03187250996015936,0.035856573705179286,0.00398406374501992,0.545816733067729,20,76,8,9,1,137,Del Viso,COLEGIO BEDE,25.147928994082843,22.189349112426036,22.189349112426036,13.905325443786984,9.467455621301776,5.029585798816568,2.071005917159764
443,448,0.08045977011494253,0.38697318007662834,0.022988505747126436,0.05363984674329502,0.019157088122605363,0.4367816091954023,21,101,6,14,5,114,Del Viso,COLEGIO BEDE,25.147928994082843,19.230769230769234,21.597633136094675,13.905325443786984,9.467455621301776,7.396449704142013,3.2544378698224854
444,449,0.11567164179104478,0.44029850746268656,0.041044776119402986,0.041044776119402986,0.014925373134328358,0.34701492537313433,31,118,11,11,4,93,Del Viso,ESCUELA EP N°38/ES N°36,20.648967551622423,24.48377581120944,21.238938053097343,12.684365781710913,10.029498525073748,7.66961651917404,3.2448377581120944
445,450,0.07575757575757576,0.3977272727272727,0.04924242424242424,0.030303030303030304,0.015151515151515152,0.4318181818181818,20,105,13,8,4,114,Del Viso,ESCUELA EP N°38/ES N°36,25.67164179104477,21.79104477611941,20.29850746268657,14.328358208955224,10.746268656716415,4.179104477611942,2.985074626865672
446,451,0.10144927536231885,0.4601449275362319,0.07608695652173914,0.021739130434782608,0.014492753623188406,0.32608695652173914,28,127,21,6,4,90,Del Viso,ESCUELA EP N°38/ES N°36,25.22255192878339,24.62908011869436,16.023738872403566,16.320474777448073,10.385756676557863,4.747774480712167,2.6706231454005933
447,452,0.10661764705882353,0.4117647058823529,0.051470588235294115,0.0625,0.025735294117647058,0.34191176470588236,29,112,14,17,7,93,Del Viso,ESCUELA EP N°38/ES N°36,27.113702623906704,20.99125364431487,18.658892128279888,15.451895043731778,7.288629737609329,5.830903790087462,4.664723032069972
448,453,0.1018867924528302,0.44150943396226416,0.04905660377358491,0.045283018867924525,0.011320754716981131,0.35094339622641507,27,117,13,12,3,93,Del Viso,ESCUELA EP N°38/ES N°36,23.893805309734518,24.48377581120944,19.76401179941003,13.274336283185846,8.259587020648969,7.079646017699115,3.2448377581120944
449,455,0.1062992125984252,0.3543307086614173,0.051181102362204724,0.05511811023622047,0.01968503937007874,0.41338582677165353,27,90,13,14,5,105,Del Viso,ESCUELA EP N°38/ES N°36,25.507246376811594,26.3768115942029,20.0,13.043478260869565,8.115942028985506,4.63768115942029,2.318840579710145
450,456,0.12878787878787878,0.32575757575757575,0.05303030303030303,0.056818181818181816,0.011363636363636364,0.42424242424242425,34,86,14,15,3,112,Del Viso,ESCUELA EP N°38/ES N°36,20.77151335311573,24.92581602373887,21.661721068249264,13.056379821958457,13.056379821958457,5.044510385756675,1.4836795252225519
451,457,0.07746478873239436,0.4154929577464789,0.03873239436619718,0.056338028169014086,0.01056338028169014,0.4014084507042254,22,118,11,16,3,114,Del Viso,ESCUELA EP N°38/ES N°36,22.713864306784657,27.13864306784661,17.404129793510325,14.454277286135696,13.86430678466077,3.2448377581120944,1.1799410029498525
452,459,0.109375,0.31640625,0.0234375,0.05859375,0.0,0.4921875,28,81,6,15,0,126,Del Viso,ESCUELA EP N°38/ES N°36,25.51319648093841,23.75366568914956,17.888563049853374,11.730205278592374,12.609970674486805,5.278592375366569,3.2258064516129035
453,460,0.14559386973180077,0.3218390804597701,0.038314176245210725,0.038314176245210725,0.01532567049808429,0.44061302681992337,38,84,10,10,4,115,Del Viso,ESCUELA EP N°38/ES N°36,18.100890207715132,26.40949554896143,18.100890207715132,14.540059347181009,12.462908011869436,7.715133531157269,2.6706231454005933
454,461,0.125,0.30078125,0.06640625,0.04296875,0.015625,0.44921875,32,77,17,11,4,115,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,29.203539823008853,20.648967551622423,20.35398230088496,15.33923303834808,7.079646017699115,5.3097345132743365,2.0648967551622417
455,462,0.12686567164179105,0.376865671641791,0.06343283582089553,0.026119402985074626,0.014925373134328358,0.3917910447761194,34,101,17,7,4,105,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,23.123123123123122,23.123123123123122,21.02102102102102,13.513513513513516,10.210210210210212,6.306306306306306,2.702702702702702
456,463,0.08178438661710037,0.4758364312267658,0.02973977695167286,0.03717472118959108,0.0037174721189591076,0.37174721189591076,22,128,8,10,1,100,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,20.175438596491226,23.976608187134506,20.46783625730994,14.912280701754383,11.988304093567253,4.678362573099415,3.8011695906432745
457,464,0.13074204946996468,0.4028268551236749,0.028268551236749116,0.07420494699646643,0.028268551236749116,0.33568904593639576,37,114,8,21,8,95,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,20.05813953488372,23.546511627906977,21.51162790697675,16.569767441860467,9.883720930232558,5.5232558139534875,2.9069767441860463
458,465,0.12030075187969924,0.39849624060150374,0.041353383458646614,0.06015037593984962,0.022556390977443608,0.35714285714285715,32,106,11,16,6,95,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,22.7810650887574,23.66863905325444,23.07692307692308,13.017751479289943,9.467455621301776,5.325443786982249,2.6627218934911245
459,466,0.13333333333333333,0.44814814814814813,0.06666666666666667,0.04814814814814815,0.007407407407407408,0.2962962962962963,36,121,18,13,2,80,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,23.235294117647058,18.529411764705888,21.47058823529412,15.294117647058822,10.588235294117649,7.9411764705882355,2.9411764705882346
460,467,0.0830188679245283,0.3320754716981132,0.052830188679245285,0.045283018867924525,0.0,0.4867924528301887,22,88,14,12,0,129,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,24.853801169590646,22.807017543859647,18.71345029239766,13.742690058479534,11.695906432748535,4.970760233918129,3.2163742690058483
461,468,0.06909090909090909,0.44363636363636366,0.02909090909090909,0.02909090909090909,0.0036363636363636364,0.4254545454545455,19,122,8,8,1,117,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,19.940476190476197,21.13095238095238,19.642857142857142,18.452380952380953,11.01190476190476,5.654761904761906,4.166666666666666
462,469,0.09961685823754789,0.3371647509578544,0.038314176245210725,0.05747126436781609,0.034482758620689655,0.4329501915708812,26,88,10,15,9,113,Del Viso,ESCUELA NTRA.SRA.DEL CARMEN,22.7810650887574,22.485207100591715,20.710059171597635,17.45562130177515,10.946745562130179,3.8461538461538463,1.7751479289940828
463,470,0.10687022900763359,0.4541984732824427,0.061068702290076333,0.04198473282442748,0.007633587786259542,0.3282442748091603,28,119,16,11,2,86,Del Viso,ESCUELA EP N°33/ES N°20,18.075801749271136,20.99125364431487,22.740524781341108,16.3265306122449,11.661807580174925,6.41399416909621,3.7900874635568513
464,471,0.07224334600760456,0.42585551330798477,0.045627376425855515,0.03802281368821293,0.026615969581749048,0.3916349809885932,19,112,12,10,7,103,Del Viso,ESCUELA EP N°33/ES N°20,24.179104477611943,21.79104477611941,21.79104477611941,14.925373134328355,8.358208955223883,5.6716417910447765,3.2835820895522385
465,472,0.09505703422053231,0.38022813688212925,0.019011406844106463,0.045627376425855515,0.011406844106463879,0.44866920152091255,25,100,5,12,3,118,Del Viso,ESCUELA EP N°33/ES N°20,22.321428571428577,25.595238095238088,19.047619047619047,14.88095238095238,8.630952380952381,5.654761904761906,3.8690476190476186
466,473,0.07692307692307693,0.5846153846153846,0.038461538461538464,0.03461538461538462,0.023076923076923078,0.2423076923076923,20,152,10,9,6,63,Del Viso,ESCUELA EP N°33/ES N°20,23.58208955223881,22.089552238805965,18.80597014925373,16.119402985074625,9.55223880597015,6.865671641791044,2.985074626865672
467,474,0.13821138211382114,0.46747967479674796,0.032520325203252036,0.044715447154471545,0.02032520325203252,0.2967479674796748,34,115,8,11,5,73,Del Viso,ESCUELA EP N°33/ES N°20,20.535714285714285,18.154761904761905,19.047619047619047,19.642857142857142,13.690476190476193,5.952380952380952,2.976190476190476
468,475,0.17164179104477612,0.4253731343283582,0.03731343283582089,0.03731343283582089,0.018656716417910446,0.30970149253731344,46,114,10,10,5,83,Del Viso,ESCUELA EP N°33/ES N°20,23.00884955752212,20.058997050147493,20.943952802359885,14.749262536873154,12.09439528023599,5.604719764011799,3.5398230088495577
469,476,0.12213740458015267,0.33587786259541985,0.07251908396946564,0.061068702290076333,0.015267175572519083,0.3931297709923664,32,88,19,16,4,103,Del Viso,ESCUELA EP N°33/ES N°20,25.37764350453172,22.054380664652566,17.220543806646525,13.897280966767372,12.084592145015106,7.854984894259817,1.5105740181268883
470,477,0.11155378486055777,0.40239043824701193,0.05976095617529881,0.05179282868525897,0.01195219123505976,0.36254980079681276,28,101,15,13,3,91,Del Viso,ESCUELA EP N°33/ES N°20,19.883040935672515,25.438596491228072,20.46783625730994,17.543859649122805,7.894736842105262,5.847953216374267,2.9239766081871337
471,478,0.09774436090225563,0.44360902255639095,0.02631578947368421,0.041353383458646614,0.022556390977443608,0.3684210526315789,26,118,7,11,6,98,Del Viso,ESCUELA EP N°33/ES N°20,21.407624633431087,20.821114369501466,21.407624633431087,16.129032258064516,11.436950146627565,5.278592375366569,3.5190615835777126
472,479,0.08633093525179857,0.5071942446043165,0.039568345323741004,0.0683453237410072,0.01079136690647482,0.28776978417266186,24,141,11,19,3,80,Del Viso,ESCUELA EP N°33/ES N°20,23.529411764705877,18.823529411764707,21.176470588235293,19.411764705882355,9.117647058823527,5.882352941176469,2.0588235294117645
473,480,0.09420289855072464,0.4528985507246377,0.050724637681159424,0.028985507246376812,0.007246376811594203,0.36594202898550726,26,125,14,8,2,101,Del Viso,ESCUELA EP N°33/ES N°20,29.411764705882355,26.176470588235297,15.294117647058822,13.529411764705882,7.647058823529411,4.705882352941177,3.2352941176470598
474,481,0.12301587301587301,0.45634920634920634,0.031746031746031744,0.06349206349206349,0.015873015873015872,0.30952380952380953,31,115,8,16,4,78,Del Viso,ESCUELA EP N°33/ES N°20,23.615160349854232,26.239067055393587,15.160349854227405,13.702623906705536,12.244897959183671,6.997084548104956,2.0408163265306123
475,482,0.1124031007751938,0.4496124031007752,0.031007751937984496,0.050387596899224806,0.027131782945736434,0.32945736434108525,29,116,8,13,7,85,Del Viso,ESCUELA EP N°39,19.354838709677423,22.58064516129032,20.821114369501466,14.369501466275661,12.023460410557187,8.504398826979473,2.3460410557184748
476,483,0.12307692307692308,0.4,0.07307692307692308,0.04230769230769231,0.023076923076923078,0.3384615384615385,32,104,19,11,6,88,Del Viso,ESCUELA EP N°39,23.511904761904763,25.0,16.964285714285715,17.857142857142858,9.226190476190476,4.761904761904762,2.6785714285714284
477,484,0.11196911196911197,0.36293436293436293,0.04633204633204633,0.05019305019305019,0.011583011583011582,0.416988416988417,29,94,12,13,3,108,Del Viso,ESCUELA EP N°39,27.325581395348834,26.45348837209303,16.27906976744186,14.825581395348838,7.267441860465118,5.813953488372092,2.0348837209302326
478,485,0.07755102040816327,0.3469387755102041,0.07755102040816327,0.053061224489795916,0.02040816326530612,0.42448979591836733,19,85,19,13,5,104,Del Viso,ESCUELA EP N°39,25.892857142857146,20.833333333333336,19.940476190476197,17.559523809523807,6.845238095238097,5.952380952380952,2.976190476190476
479,486,0.09454545454545454,0.4290909090909091,0.01818181818181818,0.04,0.02181818181818182,0.39636363636363636,26,118,5,11,6,109,Del Viso,ESCUELA EP N°39,27.43362831858407,23.59882005899705,17.69911504424779,16.519174041297937,9.43952802359882,3.2448377581120944,2.0648967551622417
480,487,0.13306451612903225,0.3911290322580645,0.056451612903225805,0.016129032258064516,0.016129032258064516,0.3870967741935484,33,97,14,4,4,96,Del Viso,ESCUELA EP N°39,22.64705882352941,22.35294117647059,20.588235294117645,17.352941176470587,10.294117647058822,4.411764705882354,2.3529411764705883
